ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
1689697210.667879	C21YaY25SRo1PGDcT1	192.168.144.131	61052	192.168.144.133	843	tcp	-	0.000022	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.667879	CMkMqM3BBFbs4J1VJc	192.168.144.131	61052	192.168.144.133	7019	tcp	-	0.000023	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.667879	CREh9GAx3qiKn8Hm9	192.168.144.131	61052	192.168.144.133	18040	tcp	-	0.000023	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.667879	C7v3x62jHoCseOBNqj	192.168.144.131	61052	192.168.144.133	280	tcp	-	0.000023	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.667879	CUyTLR3IUO6bumocQk	192.168.144.131	61052	192.168.144.133	7103	tcp	-	0.000023	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.667880	C7zqBuiDE96Di9ghg	192.168.144.131	61052	192.168.144.133	992	tcp	-	0.000035	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697210.667880	CH7O284B64Hxbflt12	192.168.144.131	61052	192.168.144.133	2020	tcp	-	0.000036	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697205.587683	CYV3U51UIRqDm2q5ik	127.0.0.1	42613	127.0.0.53	53	udp	-	-	-	-	OTH	F	F	0	Cc	0	0	0	0	-
1689697211.671984	CcEqXDIKyI19gSSKi	192.168.144.131	61052	192.168.144.133	1900	tcp	-	-	-	-	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.671984	Cnsif43vl8TXs4ZQS5	192.168.144.131	61052	192.168.144.133	8099	tcp	-	-	-	-	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.671984	CplHR22nTeWXPczlH1	192.168.144.131	61052	192.168.144.133	5030	tcp	-	0.006971	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.671991	CAJa9k1RgrMfHnOps2	192.168.144.131	61052	192.168.144.133	1198	tcp	-	0.006964	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.671984	CqepD173MvYabPCMg	192.168.144.131	61052	192.168.144.133	3030	tcp	-	0.006971	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.671991	CHqaA926TVigZrL0yf	192.168.144.131	61052	192.168.144.133	1043	tcp	-	0.007092	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.671991	CZbNYp1vq2qoIU3hp9	192.168.144.131	61052	192.168.144.133	4449	tcp	-	0.007092	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.671992	Cql3ki40aRPhgcyHWa	192.168.144.131	61052	192.168.144.133	2190	tcp	-	0.007092	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.671992	CMEigT3NlQE92XL24c	192.168.144.131	61052	192.168.144.133	2725	tcp	-	0.007092	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.671991	CpWBgNsYBi1DgaPBh	192.168.144.131	61052	192.168.144.133	1801	tcp	-	0.007093	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.671992	CjVZVs2BFwQpY2IBj9	192.168.144.131	61052	192.168.144.133	49167	tcp	-	0.007190	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.672109	CW9HbdC5b8qARRYo9	192.168.144.131	61052	192.168.144.133	4002	tcp	-	0.007073	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.671992	CTvK3y1PtvL9JFa1Eb	192.168.144.131	61052	192.168.144.133	8443	tcp	-	0.007190	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.672305	C6z50F129UHgCZ3A67	192.168.144.131	61052	192.168.144.133	16016	tcp	-	0.006970	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.672190	C2Lrlvhk0cmpOFc38	192.168.144.131	61052	192.168.144.133	50002	tcp	-	0.007085	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.672464	CFYo86VJkCsUJP5h4	192.168.144.131	61052	192.168.144.133	8085	tcp	-	0.006812	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.672383	CutDOZ1AhJZCB0qIW1	192.168.144.131	61052	192.168.144.133	783	tcp	-	0.006893	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.672589	CwM83N1q20HDoZfGWg	192.168.144.131	61052	192.168.144.133	9011	tcp	-	0.006780	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.672589	CbvLxVUHgxchuXoQd	192.168.144.131	61052	192.168.144.133	1010	tcp	-	0.006780	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.674487	CiLCW220ZuBjDXZ3pi	192.168.144.131	61052	192.168.144.133	7402	tcp	-	0.004883	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.674487	Cy7g2P1ydfGrBBqHe3	192.168.144.131	61052	192.168.144.133	70	tcp	-	0.004961	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.674488	CYMxvW1KaWIFcbUfU9	192.168.144.131	61052	192.168.144.133	1600	tcp	-	0.004961	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.674488	CSNhdQ3ODsH93MnBt6	192.168.144.131	61052	192.168.144.133	57294	tcp	-	0.004961	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.674488	CzmaBP3mIYMA0RWNg	192.168.144.131	61052	192.168.144.133	8045	tcp	-	0.005088	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.674664	CfQqrr3xhJhH28i7Fc	192.168.144.131	61052	192.168.144.133	3869	tcp	-	0.004913	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.674503	CTBLC24q4yiKdk5XRa	192.168.144.131	61052	192.168.144.133	1093	tcp	-	0.005074	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.674488	CmyByF3K6UPST4kQD3	192.168.144.131	61052	192.168.144.133	1022	tcp	-	0.005089	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.674488	CfHrTINHl4a18Ojxe	192.168.144.131	61052	192.168.144.133	1084	tcp	-	0.005089	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.674488	CzrVgx1ihMFk5LohV8	192.168.144.131	61052	192.168.144.133	691	tcp	-	0.005089	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.674868	CPBozTMGcM7Dbq8jd	192.168.144.131	61052	192.168.144.133	1027	tcp	-	0.004788	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.674791	CP45tp2sIfMZQX2zq1	192.168.144.131	61052	192.168.144.133	9099	tcp	-	0.004865	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.675019	CcLsTN3HXRhRj1Uof	192.168.144.131	61052	192.168.144.133	2522	tcp	-	0.004638	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.675020	CKu1YC2581mZkX9xLa	192.168.144.131	61052	192.168.144.133	4900	tcp	-	0.004637	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.675299	CPHoV82HTA3toNmqLk	192.168.144.131	61052	192.168.144.133	5904	tcp	-	0.004436	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.675385	CAN8qq4G9rlBijp939	192.168.144.131	61052	192.168.144.133	35500	tcp	-	0.004443	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.675704	Cndflu1cLkELGBNS8j	192.168.144.131	61052	192.168.144.133	5911	tcp	-	0.004125	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.675505	CWJMlq28TfcmX5MVP4	192.168.144.131	61052	192.168.144.133	5544	tcp	-	0.004324	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.675580	CFvBxd1pcMR7saTzb2	192.168.144.131	61052	192.168.144.133	1328	tcp	-	0.004249	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.675385	CHNGTK3f7fo8XDIEd8	192.168.144.131	61052	192.168.144.133	37	tcp	-	0.004444	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.675807	CJCtbY3ykVfkbYshG5	192.168.144.131	61052	192.168.144.133	1583	tcp	-	0.004099	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.675898	Cxf05U2vrnGpvXp9z6	192.168.144.131	61052	192.168.144.133	1863	tcp	-	0.004008	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.676077	CyA5Pu1FFJep0Ea6Kc	192.168.144.131	61052	192.168.144.133	1126	tcp	-	0.003830	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.676151	CC1N6YApawD74OFO9	192.168.144.131	61052	192.168.144.133	20031	tcp	-	0.003836	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.676223	CnkoXj3mWJJ8RGq3wl	192.168.144.131	61052	192.168.144.133	3369	tcp	-	0.003764	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.676078	ClgBAV2Oa2lD1x5u5a	192.168.144.131	61052	192.168.144.133	6025	tcp	-	0.003909	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.676413	CCDAtJ2wPwfq8v94ph	192.168.144.131	61052	192.168.144.133	8290	tcp	-	0.003649	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.676588	C4K0lXN69eNTFS1Oi	192.168.144.131	61052	192.168.144.133	10566	tcp	-	0.003562	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.676487	C2ydez2JkBjwmdcVuh	192.168.144.131	61052	192.168.144.133	3878	tcp	-	0.003663	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.679370	CPQVZN3BmcepITpefk	192.168.144.131	61052	192.168.144.133	1248	tcp	-	0.000781	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.678954	CyN4v73XmBdIBAsFDf	192.168.144.131	61052	192.168.144.133	1021	tcp	-	0.001197	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.680151	C3ym074j7Uqf1jYqUd	192.168.144.131	61052	192.168.144.133	6901	tcp	-	0.000168	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.682606	CWrGXI2mdFdK7kqdej	192.168.144.131	61052	192.168.144.133	31038	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.680491	CcpCPx1Yi5iY6RPDH9	192.168.144.131	61052	192.168.144.133	5009	tcp	-	0.002116	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.680573	C2SOJZ3CxKV5BD8S3b	192.168.144.131	61052	192.168.144.133	6101	tcp	-	0.002034	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.682607	CmzuNWdQBUvtV3BPa	192.168.144.131	61052	192.168.144.133	9968	tcp	-	0.000001	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.682607	CqsXui4s4AbV4Cgiz6	192.168.144.131	61052	192.168.144.133	212	tcp	-	0.001590	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.682607	CnijWf1lpNWw8BLCr5	192.168.144.131	61052	192.168.144.133	8400	tcp	-	0.001711	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.682611	C36SKA4f5I0vIrvTP7	192.168.144.131	61052	192.168.144.133	2605	tcp	-	0.001708	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.682611	ChRrrVPpH98thZTF1	192.168.144.131	61052	192.168.144.133	6580	tcp	-	0.001708	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.682611	C8dVAe1XF9WBD9A4c1	192.168.144.131	61052	192.168.144.133	7937	tcp	-	0.001708	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.682612	CM22DW37L3zv5KI98i	192.168.144.131	61052	192.168.144.133	2399	tcp	-	0.001812	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.682611	C3mV1O2ekDjkb5vXIb	192.168.144.131	61052	192.168.144.133	1097	tcp	-	0.001813	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.682612	Cx09ro1P8raKNIgZhi	192.168.144.131	61052	192.168.144.133	50003	tcp	-	0.001813	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.682612	CTJ82Z1BJ7XNUHheT7	192.168.144.131	61052	192.168.144.133	545	tcp	-	0.001813	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.682634	CgObbuo9KqntbLZ0l	192.168.144.131	61052	192.168.144.133	12000	tcp	-	0.001874	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.682612	Cud9PW3ZNkfVvOPXU2	192.168.144.131	61052	192.168.144.133	1199	tcp	-	0.001896	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.682855	CpRSUyhtL9oeb59Ua	192.168.144.131	61052	192.168.144.133	1145	tcp	-	0.001764	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.682717	CnOIMN2DOB90xff7I2	192.168.144.131	61052	192.168.144.133	1088	tcp	-	0.001902	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.682635	CfhYc417XM9hyuDFxa	192.168.144.131	61052	192.168.144.133	1041	tcp	-	0.001984	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.683125	CP2xZg1iFA7IZpxpYh	192.168.144.131	61052	192.168.144.133	8001	tcp	-	0.001588	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.682958	CAwZki2Qgx9HciZShb	192.168.144.131	61052	192.168.144.133	1033	tcp	-	0.001755	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.683034	Cd11XBUuLMOCNu5Od	192.168.144.131	61052	192.168.144.133	4224	tcp	-	0.001679	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.683244	CciTbp1WnClvSNfSx9	192.168.144.131	61052	192.168.144.133	5815	tcp	-	0.001572	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.683244	CBuXPJ170RXibUY4X6	192.168.144.131	61052	192.168.144.133	10215	tcp	-	0.001675	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.683571	CDvIVr2QuBrihztgl2	192.168.144.131	61052	192.168.144.133	1091	tcp	-	0.001349	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.683407	Caxf5F2KaXYYmdkr5g	192.168.144.131	61052	192.168.144.133	3052	tcp	-	0.001513	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.683482	C3HUxP11fDIsweHt6b	192.168.144.131	61052	192.168.144.133	8086	tcp	-	0.001438	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.683658	CgQY0Iz962DLYvdse	192.168.144.131	61052	192.168.144.133	1089	tcp	-	0.001416	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.683781	CWny9L73OKkWMfuFj	192.168.144.131	61052	192.168.144.133	1984	tcp	-	0.001294	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.683985	CkVGUg2g2eSddacwo7	192.168.144.131	61052	192.168.144.133	10778	tcp	-	0.001090	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.688064	CDD11g2NN54DJnnAgg	192.168.144.131	61052	192.168.144.133	10616	tcp	-	0.000101	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.688065	CSben24nNvqc6R5Jmd	192.168.144.131	61052	192.168.144.133	6566	tcp	-	0.000230	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.688065	CAsGJS2zLGRcK7dYH9	192.168.144.131	61052	192.168.144.133	2383	tcp	-	0.000231	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.688065	C1Mi2C1Rb2A1Gbnvt2	192.168.144.131	61052	192.168.144.133	1875	tcp	-	0.000322	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.688066	CtnstH3ObKxhfRyfe2	192.168.144.131	61052	192.168.144.133	1213	tcp	-	0.000321	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.688164	CGxbXl3hR4NHULSEf8	192.168.144.131	61052	192.168.144.133	9999	tcp	-	0.000224	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.688165	C4RLi64Y9cs3U2u9X6	192.168.144.131	61052	192.168.144.133	31337	tcp	-	0.000319	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.688296	CQOhCt1F0cJiNsFVL6	192.168.144.131	61052	192.168.144.133	2196	tcp	-	0.000188	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.688296	CPBwwRXOHm9YBaEUl	192.168.144.131	61052	192.168.144.133	19801	tcp	-	0.000188	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.688297	C6CvSz4xVUUiTy6Jx	192.168.144.131	61052	192.168.144.133	2492	tcp	-	0.002151	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.688297	CKR1Dd4vBuDL0WsQI	192.168.144.131	61052	192.168.144.133	668	tcp	-	0.002152	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.688387	Chi4fX1CiUyubOAjrk	192.168.144.131	61052	192.168.144.133	720	tcp	-	0.002161	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.688483	Cin85UvkY9U48EuY6	192.168.144.131	61052	192.168.144.133	3269	tcp	-	0.002066	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.688484	CzNto710s547CcwYZ4	192.168.144.131	61052	192.168.144.133	1300	tcp	-	0.002065	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.688388	CdqSQq4VkyeJ6OMlz9	192.168.144.131	61052	192.168.144.133	987	tcp	-	0.002161	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.688485	CGviId2Wa3XvaIzfoe	192.168.144.131	61052	192.168.144.133	458	tcp	-	0.002065	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690449	CNcKEb3V53Vy6Qru2e	192.168.144.131	61052	192.168.144.133	1079	tcp	-	0.000101	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690449	Ct5VYR11mFwoUhjIT4	192.168.144.131	61052	192.168.144.133	8292	tcp	-	0.000107	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690549	CahNpM2zISVuO3fT2	192.168.144.131	61052	192.168.144.133	3077	tcp	-	0.000007	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690549	CokUtfsZLR4yyIvL	192.168.144.131	61052	192.168.144.133	3800	tcp	-	0.000007	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690556	Caiyor1TyqaRo2vBuh	192.168.144.131	61052	192.168.144.133	50800	tcp	-	0.000017	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690556	C82UJkGK0cgasn0u7	192.168.144.131	61052	192.168.144.133	5963	tcp	-	0.000018	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690556	CRtYJQ2K52P6il0ED3	192.168.144.131	61052	192.168.144.133	873	tcp	-	0.000018	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690557	CDiPYC2zYeDCdPqFx5	192.168.144.131	61052	192.168.144.133	1053	tcp	-	0.000018	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690557	C4utT44INnaVa9mLO1	192.168.144.131	61052	192.168.144.133	9944	tcp	-	0.000021	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690574	C14hcu2jk4fnLUUlla	192.168.144.131	61052	192.168.144.133	55555	tcp	-	0.000005	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690574	CPeL1637EHdNMypon5	192.168.144.131	61052	192.168.144.133	541	tcp	-	0.000005	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690575	CLYpg31JnZYN4qEWP8	192.168.144.131	61052	192.168.144.133	2601	tcp	-	0.000018	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690574	Ca4jSh2GUSmbnRUeuj	192.168.144.131	61052	192.168.144.133	2048	tcp	-	0.000019	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690578	CCQF9M2iLeA0unXl6	192.168.144.131	61052	192.168.144.133	1061	tcp	-	0.000015	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690578	C8BTeS34jd8evuRW34	192.168.144.131	61052	192.168.144.133	1077	tcp	-	0.000016	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690579	CryC4m2wDBydZz1ph8	192.168.144.131	61052	192.168.144.133	1001	tcp	-	0.000018	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690578	CwUuC73A8vfbOLvfQd	192.168.144.131	61052	192.168.144.133	1556	tcp	-	0.000019	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690579	CNJCVhBZfsWn9Ye95	192.168.144.131	61052	192.168.144.133	1023	tcp	-	0.000018	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690593	CjBFZhyynrgjvtD52	192.168.144.131	61052	192.168.144.133	2021	tcp	-	0.000005	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690593	CWVaBA2zJLOw6FoGye	192.168.144.131	61052	192.168.144.133	3351	tcp	-	0.000019	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690594	CVpV1S1kN5qwBGMk5f	192.168.144.131	61052	192.168.144.133	1085	tcp	-	0.000019	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690594	CTorPT3h0OE3jcenoc	192.168.144.131	61052	192.168.144.133	1042	tcp	-	0.000019	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690597	CjtYAokb0ptRRnZ5b	192.168.144.131	61052	192.168.144.133	1035	tcp	-	0.000017	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690597	CWbytP2g4DqEz1ABW1	192.168.144.131	61052	192.168.144.133	2002	tcp	-	0.000017	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690597	CRKDES21RNgiI0d50e	192.168.144.131	61052	192.168.144.133	2702	tcp	-	0.000021	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690598	C7WpCN143fni8sbmf9	192.168.144.131	61052	192.168.144.133	33899	tcp	-	0.000021	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690613	CyLhYp425TYE2Bl0S8	192.168.144.131	61052	192.168.144.133	3766	tcp	-	0.000006	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690613	CsSSkV3465L9Mz04Ih	192.168.144.131	61052	192.168.144.133	1152	tcp	-	0.000006	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690613	CohYPu7GXK58m2Z7a	192.168.144.131	61052	192.168.144.133	5962	tcp	-	0.000035	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690618	COmSxm1Re0EbWWVkg7	192.168.144.131	61052	192.168.144.133	5566	tcp	-	0.000127	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690619	CejY9W1JkBQxmdrcDa	192.168.144.131	61052	192.168.144.133	7777	tcp	-	0.000127	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690619	COQRbC4K7hVP5ksaf3	192.168.144.131	61052	192.168.144.133	16993	tcp	-	0.000127	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.690619	CiWQ4h1gL2rYRMJGB9	192.168.144.131	61052	192.168.144.133	23502	tcp	-	0.000127	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694587	Cd0yyd1Ir9mpFAmVhh	192.168.144.131	61052	192.168.144.133	3283	tcp	-	0.000003	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694588	C5onoe4NStXc7qr1K5	192.168.144.131	61052	192.168.144.133	8654	tcp	-	0.000007	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694589	CCmTfQ34zsZfOjL7Y	192.168.144.131	61052	192.168.144.133	16992	tcp	-	0.000007	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694589	CD8963qQwS5J1ukFj	192.168.144.131	61052	192.168.144.133	1666	tcp	-	0.000007	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694589	CMTPFj4lUCCPZb4oEe	192.168.144.131	61052	192.168.144.133	4998	tcp	-	0.000027	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694595	C564rzyZsZIBHb0db	192.168.144.131	61052	192.168.144.133	1000	tcp	-	0.000022	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694589	C66bTf1iGfH3WAXhMe	192.168.144.131	61052	192.168.144.133	32771	tcp	-	0.000028	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694589	Cn9klw1qrr0tORgMK2	192.168.144.131	61052	192.168.144.133	2288	tcp	-	0.000028	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694596	CHqL7F87pnVPHXKCf	192.168.144.131	61052	192.168.144.133	2046	tcp	-	0.000026	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694595	CVMirxlB6BqL4Nm36	192.168.144.131	61052	192.168.144.133	7025	tcp	-	0.000027	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694596	CfP6ar2uXdLS7Drb4	192.168.144.131	61052	192.168.144.133	32778	tcp	-	0.000027	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694616	CBoXeWLHhEuE5PBG	192.168.144.131	61052	192.168.144.133	60020	tcp	-	0.000025	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694596	CV1rpz17UZkpI8QdAb	192.168.144.131	61052	192.168.144.133	9080	tcp	-	0.000045	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694617	CCHPUD4opxXTmDxGUb	192.168.144.131	61052	192.168.144.133	3546	tcp	-	0.000024	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694617	Cn0zU745xmXT5cdRo1	192.168.144.131	61052	192.168.144.133	2006	tcp	-	0.000025	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694617	C5F23N38xamis4mGS6	192.168.144.131	61052	192.168.144.133	41511	tcp	-	0.000025	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694622	CIx5rAl958PaXaZzi	192.168.144.131	61052	192.168.144.133	6003	tcp	-	0.000025	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694621	CMm0Q23dtO1Y2fVaL7	192.168.144.131	61052	192.168.144.133	9111	tcp	-	0.000026	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694622	Cw35u9YsIlzfqxIIl	192.168.144.131	61052	192.168.144.133	222	tcp	-	0.000026	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694622	CH0kAPzZeVaOyybS3	192.168.144.131	61052	192.168.144.133	44501	tcp	-	0.000026	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694641	C0VQgg2oPQqF1n4iMl	192.168.144.131	61052	192.168.144.133	1009	tcp	-	0.000026	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694623	CJ22gu0Zo2AoZgo4f	192.168.144.131	61052	192.168.144.133	4045	tcp	-	0.000044	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694642	C5wzfR3CkwVIJ97JU6	192.168.144.131	61052	192.168.144.133	515	tcp	-	0.000026	0	0	RSTRH	T	T	0	r	1	40	1	40	-
